cluster,gene_symbol,specie,event_type,canonical_transcript_id,transcript_id,domain_name,c_domain_length,t_domain_length,c_domains_number,t_domains_number,is_longest_cds,is_most_like_canonical
chr10:clu_16823,ZMYND11,human,dropped domain,ENST00000381604.9,ENST00000857260.1,IPR047269,324.0,,1.0,0.0,False,False
chr10:clu_16823,ZMYND11,human,dropped domain,ENST00000381604.9,ENST00000857261.1,IPR048589,42.0,,1.0,0.0,False,False
chr10:clu_16823,ZMYND11,human,dropped domain,ENST00000381604.9,ENST00000857261.1,IPR036427,108.0,,1.0,0.0,False,False
chr10:clu_16823,ZMYND11,human,dropped domain,ENST00000381604.9,ENST00000857261.1,IPR047269,324.0,,1.0,0.0,False,False
chr10:clu_16823,ZMYND11,human,dropped domain,ENST00000381604.9,ENST00000917038.1,IPR048589,42.0,,1.0,0.0,False,False
chr10:clu_16823,ZMYND11,human,dropped domain,ENST00000381604.9,ENST00000917038.1,IPR036427,108.0,,1.0,0.0,False,False
chr10:clu_16823,ZMYND11,human,dropped domain,ENST00000381604.9,ENST00000917038.1,IPR047269,324.0,,1.0,0.0,False,False
chr10:clu_16823,ZMYND11,human,dropped domain,ENST00000381604.9,ENST00000972247.1,IPR048589,42.0,,1.0,0.0,False,False
chr10:clu_16823,ZMYND11,human,dropped domain,ENST00000381604.9,ENST00000972247.1,IPR036427,108.0,,1.0,0.0,False,False
chr10:clu_16823,ZMYND11,human,dropped domain,ENST00000381604.9,ENST00000972247.1,IPR047269,324.0,,1.0,0.0,False,False
chr10:clu_16823,ZMYND11,human,longer,ENST00000381604.9,ENST00000857274.1,IPR048589,42.0,77.0,1.0,1.0,False,False
chr10:clu_16823,ZMYND11,human,longer,ENST00000381604.9,ENST00000857274.1,IPR036427,108.0,115.0,1.0,1.0,False,False
chr10:clu_16823,ZMYND11,human,longer,ENST00000381604.9,ENST00000857274.1,IPR047269,324.0,432.0,1.0,1.0,False,False
chr10:clu_16823,ZMYND11,human,dropped domain,ENST00000381604.9,ENST00000602682.6,IPR048589,42.0,,1.0,0.0,False,False
chr10:clu_16823,ZMYND11,human,dropped domain,ENST00000381604.9,ENST00000602682.6,IPR036427,108.0,,1.0,0.0,False,False
chr10:clu_16823,ZMYND11,human,dropped domain,ENST00000381604.9,ENST00000602682.6,IPR047269,324.0,,1.0,0.0,False,False
chr10:clu_16823,ZMYND11,human,longer,ENST00000381604.9,ENST00000857276.1,IPR048589,42.0,77.0,1.0,1.0,False,False
chr10:clu_16823,ZMYND11,human,dropped domain,ENST00000381604.9,ENST00000857276.1,IPR036427,108.0,,1.0,0.0,False,False
chr10:clu_16823,ZMYND11,human,longer,ENST00000381604.9,ENST00000857276.1,IPR047269,324.0,399.0,1.0,1.0,False,False
chr10:clu_16823,ZMYND11,human,added_domain,ENST00000381604.9,ENST00000857276.1,IPR001487,,94.0,0.0,1.0,False,False
chr10:clu_16823,ZMYND11,human,longer,ENST00000381604.9,ENST00000403354.5,IPR048589,42.0,77.0,1.0,1.0,False,False
chr10:clu_16823,ZMYND11,human,same,ENST00000381604.9,ENST00000403354.5,IPR036427,108.0,108.0,1.0,1.0,False,False
chr10:clu_16823,ZMYND11,human,same,ENST00000381604.9,ENST00000403354.5,IPR047269,324.0,324.0,1.0,1.0,False,False
chr10:clu_16823,ZMYND11,human,dropped domain,ENST00000381604.9,ENST00000857279.1,IPR048589,42.0,,1.0,0.0,False,False
chr10:clu_16823,ZMYND11,human,dropped domain,ENST00000381604.9,ENST00000857279.1,IPR036427,108.0,,1.0,0.0,False,False
chr10:clu_16823,ZMYND11,human,dropped domain,ENST00000381604.9,ENST00000857279.1,IPR047269,324.0,,1.0,0.0,False,False
chr10:clu_16823,ZMYND11,human,longer,ENST00000381604.9,ENST00000704307.1,IPR048589,42.0,77.0,1.0,1.0,False,False
chr10:clu_16823,ZMYND11,human,dropped domain,ENST00000381604.9,ENST00000704307.1,IPR036427,108.0,,1.0,0.0,False,False
chr10:clu_16823,ZMYND11,human,longer,ENST00000381604.9,ENST00000704307.1,IPR047269,324.0,352.0,1.0,1.0,False,False
chr10:clu_16823,ZMYND11,human,longer,ENST00000381604.9,ENST00000972255.1,IPR048589,42.0,77.0,1.0,1.0,False,False
chr10:clu_16823,ZMYND11,human,longer,ENST00000381604.9,ENST00000972255.1,IPR036427,108.0,115.0,1.0,1.0,False,False
chr10:clu_16823,ZMYND11,human,longer,ENST00000381604.9,ENST00000972255.1,IPR047269,324.0,453.0,1.0,1.0,False,False
chr10:clu_16823,ZMYND11,human,longer,ENST00000381604.9,ENST00000972257.1,IPR048589,42.0,77.0,1.0,1.0,False,False
chr10:clu_16823,ZMYND11,human,dropped domain,ENST00000381604.9,ENST00000972257.1,IPR036427,108.0,,1.0,0.0,False,False
chr10:clu_16823,ZMYND11,human,longer,ENST00000381604.9,ENST00000972257.1,IPR047269,324.0,377.0,1.0,1.0,False,False
chr10:clu_16823,ZMYND11,human,added_domain,ENST00000381604.9,ENST00000972257.1,IPR001487,,95.0,0.0,1.0,False,False
chr10:clu_16823,ZMYND11,human,longer,ENST00000381604.9,ENST00000704338.1,IPR048589,42.0,77.0,1.0,1.0,False,False
chr10:clu_16823,ZMYND11,human,dropped domain,ENST00000381604.9,ENST00000704338.1,IPR036427,108.0,,1.0,0.0,False,False
chr10:clu_16823,ZMYND11,human,same,ENST00000381604.9,ENST00000704338.1,IPR047269,324.0,324.0,1.0,1.0,False,False
chr3:clu_10461:RBM6,RBM6,human,feature_not_mapped,ENST00000266022.9,,,,,,,,
chr3:clu_10461:RBM6,RBM6,human,feature_not_mapped,ENST00000266022.9,,,,,,,,
chr3:clu_10461:RBM6,RBM6,human,no_canonical_features,ENST00000266022.9,,,,,,,,
